step,residual,mass
535,6.8657776831727749e-04,5.8390816458260437e-05
536,6.8530440124293642e-04,5.8582925125679889e-05
537,6.8403582980502487e-04,5.8775032629170659e-05
538,6.8277202626019216e-04,5.8967138240282096e-05
539,6.8151296308055455e-04,5.9159241237221944e-05
540,6.8025861295164863e-04,5.9351340904635374e-05
541,6.7900894877036668e-04,5.9543436533521200e-05
542,6.7776394364280491e-04,5.9735527421358049e-05
543,6.7652357088250354e-04,5.9927612872000034e-05
544,6.7528780400821938e-04,6.0119692195446738e-05
545,6.7405661674217179e-04,6.0311764708126438e-05
546,6.7282998300792615e-04,6.0503829732570228e-05
547,6.7160787692859729e-04,6.0695886597426674e-05
548,6.7039027282491369e-04,6.0887934637505738e-05
549,6.6917714521334240e-04,6.1079973193663042e-05
550,6.6796846880423275e-04,6.1272001612771689e-05
551,6.6676421850005889e-04,6.1464019247625784e-05
552,6.6556436939350136e-04,6.1656025457048301e-05
553,6.6436889676566480e-04,6.1848019605591329e-05
554,6.6317777608441791e-04,6.2040001063730290e-05
555,6.6199098300250892e-04,6.2231969207724244e-05
556,6.6080849335594879e-04,6.2423923419518092e-05
557,6.5963028316222687e-04,6.2615863086812776e-05
558,6.5845632861860799e-04,6.2807787602907775e-05
559,6.5728660610046613e-04,6.2999696366777187e-05
560,6.5612109215969769e-04,6.3191588782780762e-05
561,6.5495976352306074e-04,6.3383464261136465e-05
562,6.5380259709041778e-04,6.3575322217227333e-05
563,6.5264956993331088e-04,6.3767162071961023e-05
564,6.5150065929334903e-04,6.3958983251753278e-05
565,6.5035584258047092e-04,6.4150785188243892e-05
566,6.4921509737160283e-04,6.4342567318393314e-05
567,6.4807840140911608e-04,6.4534329084434835e-05
568,6.4694573259902735e-04,6.4726069933893681e-05
569,6.4581706900993094e-04,6.4917789319506391e-05
570,6.4469238887112593e-04,6.5109486699018804e-05
571,6.4357167057144907e-04,6.5301161535314981e-05
572,6.4245489265754563e-04,6.5492813296470578e-05
573,6.4134203383269439e-04,6.5684441455448955e-05
574,6.4023307295516972e-04,6.5876045490270992e-05
575,6.3912798903701350e-04,6.6067624883901896e-05
576,6.3802676124250586e-04,6.6259179124215098e-05
577,6.3692936888678467e-04,6.6450707703861838e-05
578,6.3583579143471839e-04,6.6642210120433859e-05
579,6.3474600849923988e-04,6.6833685876335343e-05
580,6.3365999984018218e-04,6.7025134478611992e-05
581,6.3257774536298330e-04,6.7216555439151611e-05
582,6.3149922511722672e-04,6.7407948274435524e-05
583,6.3042441929563747e-04,6.7599312505620923e-05
584,6.2935330823244307e-04,6.7790647658449454e-05
585,6.2828587240240912e-04,6.7981953263257148e-05
586,6.2722209241936814e-04,6.8173228854923645e-05
587,6.2616194903523362e-04,6.8364473972813632e-05
588,6.2510542313851494e-04,6.8555688160696758e-05
589,6.2405249575324655e-04,6.8746870966906461e-05
590,6.2300314803777107e-04,6.8938021943990824e-05
591,6.2195736128357914e-04,6.9129140648952075e-05
592,6.2091511691403888e-04,6.9320226643178719e-05
593,6.1987639648336458e-04,6.9511279492268175e-05
594,6.1884118167539811e-04,6.9702298766005687e-05
595,6.1780945430232393e-04,6.9893284038540589e-05
596,6.1678119630401574e-04,7.0084234888059810e-05
597,6.1575638974625834e-04,7.0275150897048248e-05
598,6.1473501682023297e-04,7.0466031651984310e-05
599,6.1371705984105752e-04,7.0656876743457805e-05
600,6.1270250124689210e-04,7.0847685766244024e-05
601,6.1169132359781438e-04,7.1038458318864990e-05
602,6.1068350957471261e-04,7.1229194004079015e-05
603,6.0967904197835462e-04,7.1419892428481756e-05
604,6.0867790372824660e-04,7.1610553202647076e-05
605,6.0768007786160343e-04,7.1801175940984803e-05
606,6.0668554753252619e-04,7.1991760261778034e-05
607,6.0569429601065386e-04,7.2182305787225451e-05
608,6.0470630668055486e-04,7.2372812143136803e-05
609,6.0372156304041419e-04,7.2563278959201065e-05
610,6.0274004870130942e-04,7.2753705868927124e-05
611,6.0176174738598744e-04,7.2944092509358055e-05
612,6.0078664292825801e-04,7.3134438521346956e-05
613,5.9981471927165943e-04,7.3324743549287426e-05
614,5.9884596046883682e-04,7.3515007241284981e-05
615,5.9788035068051638e-04,7.3705229248980327e-05
616,5.9691787417446315e-04,7.3895409227512184e-05
617,5.9595851532480047e-04,7.4085546835694219e-05
618,5.9500225861081394e-04,7.4275641735694372e-05
619,5.9404908861645882e-04,7.4465693593185530e-05
620,5.9309899002916056e-04,7.4655702077408535e-05
621,5.9215194763899805e-04,7.4845666860767323e-05
622,5.9120794633793809e-04,7.5035587619298383e-05
623,5.9026697111899489e-04,7.5225464032360658e-05
624,5.8932900707521713e-04,7.5415295782467267e-05
625,5.8839403939900663e-04,7.5605082555575269e-05
626,5.8746205338119472e-04,7.5794824040780517e-05
627,5.8653303441042371e-04,7.5984519930745358e-05
628,5.8560696797196985e-04,7.6174169920984882e-05
629,5.8468383964726926e-04,7.6363773710380880e-05
630,5.8376363511296813e-04,7.6553331001061382e-05
631,5.8284634014020965e-04,7.6742841498090385e-05
632,5.8193194059376829e-04,7.6932304909786670e-05
633,5.8102042243128300e-04,7.7121720947526283e-05
634,5.8011177170265275e-04,7.7311089325879666e-05
635,5.7920597454901186e-04,7.7500409762209772e-05
636,5.7830301720225618e-04,7.7689681977001002e-05
637,5.7740288598405671e-04,7.7878905693766717e-05
638,5.7650556730528017e-04,7.8068080639033440e-05
639,5.7561104766521158e-04,7.8257206542087666e-05
640,5.7471931365090637e-04,7.8446283135390215e-05
641,5.7383035193624263e-04,7.8635310153950179e-05
642,5.7294414928150169e-04,7.8824287335949321e-05
643,5.7206069253254248e-04,7.9013214422338253e-05
644,5.7117996862005157e-04,7.9202091156720293e-05
645,5.7030196455894959e-04,7.9390917285700709e-05
646,5.6942666744767194e-04,7.9579692558568441e-05
647,5.6855406446747084e-04,7.9768416727319332e-05
648,5.6768414288178555e-04,7.9957089546836167e-05
649,5.6681689003556916e-04,8.0145710774466003e-05
650,5.6595229335460926e-04,8.0334280170460190e-05
651,5.6509034034500063e-04,8.0522797497529304e-05
652,5.6423101859226531e-04,8.0711262521297554e-05
653,5.6337431576096919e-04,8.0899675009633325e-05
654,5.6252021959390984e-04,8.1088034733236341e-05
655,5.6166871791159853e-04,8.1276341465360774e-05
656,5.6081979861160290e-04,8.1464594981884946e-05
657,5.5997344966791603e-04,8.1652795060926258e-05
658,5.5912965913042429e-04,8.1840941483273289e-05
659,5.5828841512415369e-04,8.2029034032349079e-05
660,5.5744970584892055e-04,8.2217072493852354e-05
661,5.5661351957840706e-04,8.2405056655983380e-05
662,5.5577984465996497e-04,8.2592986309267899e-05
663,5.5494866951371854e-04,8.2780861246748198e-05
664,5.5411998263217696e-04,8.2968681263892653e-05
665,5.5329377257946086e-04,8.3156446158372726e-05
666,5.5247002799108059e-04,8.3344155730298998e-05
667,5.5164873757309241e-04,8.3531809782062949e-05
668,5.5082989010158637e-04,8.3719408118441266e-05
669,5.5001347442219458e-04,8.3906950546292061e-05
670,5.4919947944972070e-04,8.4094436875025452e-05
671,5.4838789416710820e-04,8.4281866915994884e-05
672,5.4757870762551977e-04,8.4469240482970540e-05
673,5.4677190894331681e-04,8.4656557391955586e-05
674,5.4596748730590219e-04,8.4843817460951578e-05
675,5.4516543196489670e-04,8.5031020510203026e-05
676,5.4436573223782007e-04,8.5218166362234477e-05
677,5.4356837750759671e-04,8.5405254841490412e-05
678,5.4277335722187011e-04,8.5592285774773938e-05
679,5.4198066089274359e-04,8.5779258990580114e-05
680,5.4119027809602428e-04,8.5966174319978343e-05
681,5.4040219847105941e-04,8.6153031595767167e-05
682,5.3961641171990711e-04,8.6339830652772397e-05
683,5.3883290760710649e-04,8.6526571328069169e-05
684,5.3805167595907929e-04,8.6713253460590970e-05
685,5.3727270666372319e-04,8.6899876891225305e-05
686,5.3649598966987286e-04,8.7086441462786614e-05
687,5.3572151498687353e-04,8.7272947020287765e-05
688,5.3494927268422769e-04,8.7459393410471793e-05
689,5.3417925289090556e-04,8.7645780481957890e-05
690,5.3341144579513292e-04,8.7832108085442732e-05
691,5.3264584164378211e-04,8.8018376073476502e-05
692,5.3188243074200111e-04,8.8204584300263675e-05
693,5.3112120345278062e-04,8.8390732622146325e-05
694,5.3036215019645579e-04,8.8576820897098466e-05
695,5.2960526145044457e-04,8.8762848985084831e-05
696,5.2885052774853290e-04,8.8948816747671464e-05
697,5.2809793968074407e-04,8.9134724048458861e-05
698,5.2734748789271348e-04,8.9320570752612414e-05
699,5.2659916308543902e-04,8.9506356727161516e-05
700,5.2585295601467459e-04,8.9692081840807522e-05
701,5.2510885749076626e-04,8.9877745964054518e-05
702,5.2436685837797868e-04,9.0063348969087170e-05
703,5.2362694959433059e-04,9.0248890729683311e-05
704,5.2288912211107008e-04,9.0434371121642093e-05
705,5.2215336695223978e-04,9.0619790022023109e-05
706,5.2141967519449479e-04,9.0805147309675385e-05
707,5.2068803796647529e-04,9.0990442865236543e-05
708,5.1995844644849335e-04,9.1175676570775851e-05
709,5.1923089187226850e-04,9.1360848310059045e-05
710,5.1850536552048622e-04,9.1545957968498437e-05
711,5.1778185872629985e-04,9.1731005432931536e-05
712,5.1706036287311585e-04,9.1915990591932731e-05
713,5.1634086939423467e-04,9.2100913335495181e-05
714,5.1562336977234707e-04,9.2285773555304842e-05
715,5.1490785553932037e-04,9.2470571144349765e-05
716,5.1419431827574391e-04,9.2655305997371674e-05
717,5.1348274961058650e-04,9.2839978010415109e-05
718,5.1277314122096993e-04,9.3024587081196763e-05
719,5.1206548483159460e-04,9.3209133108727377e-05
720,5.1135977221461958e-04,9.3393615993560473e-05
721,5.1065599518909449e-04,9.3578035637665376e-05
722,5.0995414562100003e-04,9.3762391944551577e-05
723,5.0925421542231735e-04,9.3946684819009915e-05
724,5.0855619655132704e-04,9.4130914167306465e-05
725,5.0786008101183077e-04,9.4315079897037493e-05
726,5.0716586085306490e-04,9.4499181917404620e-05
727,5.0647352816921313e-04,9.4683220138667591e-05
728,5.0578307509925222e-04,9.4867194472627074e-05
729,5.0509449382647872e-04,9.5051104832366510e-05
730,5.0440777657834472e-04,9.5234951132369482e-05
731,5.0372291562593473e-04,9.5418733288376770e-05
732,5.0303990328384621e-04,9.5602451217460663e-05
733,5.0235873190987369e-04,9.5786104837987881e-05
734,5.0167939390455729e-04,9.5969694069678334e-05
735,5.0100188171106196e-04,9.6153218833396647e-05
736,5.0032618781461601e-04,9.6336679051389629e-05
737,4.9965230474259016e-04,9.6520074647007682e-05
738,4.9898022506378531e-04,9.6703405545103344e-05
739,4.9830994138852123e-04,9.6886671671471894e-05
740,4.9764144636811624e-04,9.7069872953248088e-05
741,4.9697473269459495e-04,9.7253009318868985e-05
742,4.9630979310052699e-04,9.7436080697848137e-05
743,4.9564662035864670e-04,9.7619087020785206e-05
744,4.9498520728160321e-04,9.7802028219764290e-05
745,4.9432554672180552e-04,9.7984904227751664e-05
746,4.9366763157073651e-04,9.8167714978973647e-05
747,4.9301145475932266e-04,9.8350460408730026e-05
748,4.9235700925702940e-04,9.8533140453693015e-05
749,4.9170428807206353e-04,9.8715755051232508e-05
750,4.9105328425073989e-04,9.8898304140289479e-05
751,4.9040399087755171e-04,9.9080787660556333e-05
752,4.8975640107465205e-04,9.9263205552989006e-05
753,4.8911050800171292e-04,9.9445557759603959e-05
754,4.8846630485561656e-04,9.9627844223407165e-05
755,4.8782378487026266e-04,9.9810064888588868e-05
756,4.8718294131634942e-04,9.9992219700339790e-05
757,4.8654376750080421e-04,1.0017430860486111e-04
758,4.8590625676706202e-04,1.0035633154941611e-04
759,4.8527040249438715e-04,1.0053828848221661e-04
760,4.8463619809781694e-04,1.0072017935265630e-04
761,4.8400363702784816e-04,1.0090200411093978e-04
762,4.8337271277020471e-04,1.0108376270845888e-04
763,4.8274341884575121e-04,1.0126545509736566e-04
764,4.8211574880992843e-04,1.0144708123102217e-04
765,4.8148969625283857e-04,1.0162864106352255e-04
766,4.8086525479889170e-04,1.0181013455021152e-04
767,4.8024241810649824e-04,1.0199156164699369e-04
768,4.7962117986789565e-04,1.0217292231106676e-04
769,4.7900153380904086e-04,1.0235421650043983e-04
770,4.7838347368919201e-04,1.0253544417397812e-04
771,4.7776699330079683e-04,1.0271660529148329e-04
772,4.7715208646912407e-04,1.0289769981381279e-04
773,4.7653874705241747e-04,1.0307872770249439e-04
774,4.7592696894116450e-04,1.0325968892002206e-04
775,4.7531674605826664e-04,1.0344058342987112e-04
776,4.7470807235859970e-04,1.0362141119628792e-04
777,4.7410094182900598e-04,1.0380217218440436e-04
778,4.7349534848792070e-04,1.0398286636017270e-04
779,4.7289128638509383e-04,1.0416349369046603e-04
780,4.7228874960172809e-04,1.0434405414305633e-04
781,4.7168773224976466e-04,1.0452454768621937e-04
782,4.7108822847220582e-04,1.0470497428951963e-04
783,4.7049023244247689e-04,1.0488533392300966e-04
784,4.6989373836448168e-04,1.0506562655755181e-04
785,4.6929874047239715e-04,1.0524585216498709e-04
786,4.6870523303023392e-04,1.0542601071786321e-04
787,4.6811321033189452e-04,1.0560610218954616e-04
788,4.6752266670094033e-04,1.0578612655402067e-04
789,4.6693359649030663e-04,1.0596608378623523e-04
790,4.6634599408208288e-04,1.0614597386186017e-04
791,4.6575985388751571e-04,1.0632579675719883e-04
792,4.6517517034659904e-04,1.0650555244949504e-04
793,4.6459193792802570e-04,1.0668524091650081e-04
794,4.6401015112896091e-04,1.0686486213700522e-04
795,4.6342980447474909e-04,1.0704441609015919e-04
796,4.6285089251904717e-04,1.0722390275613191e-04
797,4.6227340984318789e-04,1.0740332211569153e-04
798,4.6169735105643041e-04,1.0758267415022511e-04
799,4.6112271079549512e-04,1.0776195884195661e-04
800,4.6054948372445213e-04,1.0794117617388851e-04
801,4.5997766453463514e-04,1.0812032612937494e-04
802,4.5940724794440817e-04,1.0829940869274004e-04
803,4.5883822869891212e-04,1.0847842384879025e-04
804,4.5827060157008941e-04,1.0865737158319579e-04
805,4.5770436135627235e-04,1.0883625188218137e-04
806,4.5713950288220670e-04,1.0901506473254120e-04
807,4.5657602099874277e-04,1.0919381012184113e-04
808,4.5601391058282069e-04,1.0937248803822982e-04
809,4.5545316653712809e-04,1.0955109847062069e-04
810,4.5489378379004881e-04,1.0972964140815302e-04
811,4.5433575729554809e-04,1.0990811684107549e-04
812,4.5377908203285026e-04,1.1008652476004167e-04
813,4.5322375300638619e-04,1.1026486515628499e-04
814,4.5266976524562674e-04,1.1044313802156123e-04
815,4.5211711380492028e-04,1.1062134334852182e-04
816,4.5156579376324715e-04,1.1079948113002724e-04
817,4.5101580022427197e-04,1.1097755135984163e-04
818,4.5046712831596551e-04,1.1115555403218533e-04
819,4.4991977319052225e-04,1.1133348914176596e-04
820,4.4937373002435903e-04,1.1151135668391908e-04
821,4.4882899401768204e-04,1.1168915665460230e-04
822,4.4828556039457719e-04,1.1186688905031772e-04
823,4.4774342440270326e-04,1.1204455386804239e-04
824,4.4720258131330815e-04,1.1222215110529550e-04
825,4.4666302642098885e-04,1.1239968076038419e-04
826,4.4612475504336751e-04,1.1257714283159626e-04
827,4.4558776252138149e-04,1.1275453731841890e-04
828,4.4505204421860120e-04,1.1293186422039061e-04
829,4.4451759552162649e-04,1.1310912353765091e-04
830,4.4398441183953087e-04,1.1328631527112378e-04
831,4.4345248860393357e-04,1.1346343942176862e-04
832,4.4292182126877188e-04,1.1364049599152357e-04
833,4.4239240531021779e-04,1.1381748498255348e-04
834,4.4186423622652248e-04,1.1399440639744388e-04
835,4.4133730953786830e-04,1.1417126023953817e-04
836,4.4081162078623453e-04,1.1434804651251519e-04
837,4.4028716553525432e-04,1.1452476522043812e-04
838,4.3976393937010701e-04,1.1470141636801137e-04
839,4.3924193789743310e-04,1.1487799996031224e-04
840,4.3872115674502054e-04,1.1505451600285649e-04
841,4.3820159156194417e-04,1.1523096450169484e-04
842,4.3768323801815045e-04,1.1540734546323269e-04
843,4.3716609180460500e-04,1.1558365889452682e-04
844,4.3665014863293383e-04,1.1575990480275103e-04
845,4.3613540423540810e-04,1.1593608319582943e-04
846,4.3562185436487000e-04,1.1611219408191715e-04
847,4.3510949479443485e-04,1.1628823746967992e-04
848,4.3459832131753200e-04,1.1646421336823255e-04
849,4.3408832974779603e-04,1.1664012178700779e-04
850,4.3357951591875571e-04,1.1681596273599575e-04
851,4.3307187568384866e-04,1.1699173622546939e-04
852,4.3256540491639836e-04,1.1716744226622418e-04
853,4.3206009950922476e-04,1.1734308086933281e-04
854,4.3155595537473551e-04,1.1751865204632437e-04
855,4.3105296844485975e-04,1.1769415580915697e-04
856,4.3055113467066090e-04,1.1786959217013716e-04
857,4.3005045002250859e-04,1.1804496114202134e-04
858,4.2955091048976941e-04,1.1822026273780087e-04
859,4.2905251208078383e-04,1.1839549697099221e-04
860,4.2855525082277570e-04,1.1857066385540204e-04
861,4.2805912276162189e-04,1.1874576340520457e-04
862,4.2756412396191204e-04,1.1892079563509551e-04
863,4.2707025050662232e-04,1.1909576055982680e-04
864,4.2657749849725474e-04,1.1927065819485668e-04
865,4.2608586405351790e-04,1.1944548855568844e-04
866,4.2559534331328293e-04,1.1962025165845068e-04
867,4.2510593243259739e-04,1.1979494751933579e-04
868,4.2461762758529722e-04,1.1996957615503437e-04
869,4.2413042496332532e-04,1.2014413758263090e-04
870,4.2364432077607756e-04,1.2031863181951673e-04
871,4.2315931125086063e-04,1.2049305888325554e-04
872,4.2267539263238078e-04,1.2066741879189580e-04
873,4.2219256118285940e-04,1.2084171156377572e-04
874,4.2171081318176547e-04,1.2101593721747018e-04
875,4.2123014492590177e-04,1.2119009577211525e-04
876,4.2075055272915759e-04,1.2136418724688381e-04
877,4.2027203292243655e-04,1.2153821166129751e-04
878,4.1979458185365751e-04,1.2171216903538912e-04
879,4.1931819588748962e-04,1.2188605938927440e-04
880,4.1884287140540421e-04,1.2205988274337782e-04
881,4.1836860480548089e-04,1.2223363911865394e-04
882,4.1789539250234274e-04,1.2240732853606236e-04
883,4.1742323092704728e-04,1.2258095101703090e-04
884,4.1695211652710107e-04,1.2275450658310769e-04
885,4.1648204576616600e-04,1.2292799525645239e-04
886,4.1601301512410332e-04,1.2310141705900067e-04
887,4.1554502109680125e-04,1.2327477201349137e-04
888,4.1507806019621632e-04,1.2344806014251650e-04
889,4.1461212895013835e-04,1.2362128146919198e-04
890,4.1414722390213155e-04,1.2379443601675969e-04
891,4.1368334161152572e-04,1.2396752380884564e-04
892,4.1322047865319499e-04,1.2414054486922910e-04
893,4.1275863161765178e-04,1.2431349922197146e-04
894,4.1229779711062225e-04,1.2448638689155830e-04
895,4.1183797175344634e-04,1.2465920790235232e-04
896,4.1137915218253808e-04,1.2483196227932369e-04
897,4.1092133504957838e-04,1.2500465004749122e-04
898,4.1046451702129007e-04,1.2517727123217271e-04
899,4.1000869477938610e-04,1.2534982585902483e-04
900,4.0955386502050900e-04,1.2552231395373362e-04
901,4.0910002445617420e-04,1.2569473554230017e-04
