step,residual,mass
2723,1.4112018916727617e-04,3.5804123688814362e-04
2724,1.4106244244230842e-04,3.5813717736886267e-04
2725,1.4100473733128502e-04,3.5823309019984039e-04
2726,1.4094707378633305e-04,3.5832897539051406e-04
2727,1.4088945175960650e-04,3.5842483295028707e-04
2728,1.4083187120335781e-04,3.5852066288854877e-04
2729,1.4077433206988041e-04,3.5861646521466315e-04
2730,1.4071683431155855e-04,3.5871223993807138e-04
2731,1.4065937788080560e-04,3.5880798706805131e-04
2732,1.4060196273020775e-04,3.5890370661406206e-04
2733,1.4054458881229448e-04,3.5899939858538538e-04
2734,1.4048725607974043e-04,3.5909506299145578e-04
2735,1.4042996448527723e-04,3.5919069984164764e-04
2736,1.4037271398169168e-04,3.5928630914523269e-04
2737,1.4031550452185603e-04,3.5938189091157518e-04
2738,1.4025833605870410e-04,3.5947744515003394e-04
2739,1.4020120854523892e-04,3.5957297186998489e-04
2740,1.4014412193452756e-04,3.5966847108072564e-04
2741,1.4008707617971003e-04,3.5976394279156273e-04
2742,1.4003007123400337e-04,3.5985938701183244e-04
2743,1.3997310705069076e-04,3.5995480375086708e-04
2744,1.3991618358311965e-04,3.6005019301796315e-04
2745,1.3985930078465658e-04,3.6014555482244409e-04
2746,1.3980245860888406e-04,3.6024088917360980e-04
2747,1.3974565700927084e-04,3.6033619608073899e-04
2748,1.3968889593946149e-04,3.6043147555318421e-04
2749,1.3963217535316062e-04,3.6052672760014253e-04
2750,1.3957549520408091e-04,3.6062195223098063e-04
2751,1.3951885544610183e-04,3.6071714945491305e-04
2752,1.3946225603308831e-04,3.6081231928127065e-04
2753,1.3940569691897712e-04,3.6090746171932206e-04
2754,1.3934917805782847e-04,3.6100257677827518e-04
2755,1.3929269940372047e-04,3.6109766446741756e-04
2756,1.3923626091081817e-04,3.6119272479606099e-04
2757,1.3917986253334658e-04,3.6128775777334430e-04
2758,1.3912350422559081e-04,3.6138276340865231e-04
2759,1.3906718594193789e-04,3.6147774171108521e-04
2760,1.3901090763676960e-04,3.6157269268997260e-04
2761,1.3895466926463991e-04,3.6166761635454166e-04
2762,1.3889847078005398e-04,3.6176251271397805e-04
2763,1.3884231213767898e-04,3.6185738177750093e-04
2764,1.3878619329218164e-04,3.6195222355441968e-04
2765,1.3873011419833904e-04,3.6204703805383488e-04
2766,1.3867407481096312e-04,3.6214182528500523e-04
2767,1.3861807508495780e-04,3.6223658525715767e-04
2768,1.3856211497527854e-04,3.6233131797945085e-04
2769,1.3850619443692795e-04,3.6242602346106068e-04
2770,1.3845031342501598e-04,3.6252070171126447e-04
2771,1.3839447189469724e-04,3.6261535273917158e-04
2772,1.3833866980117842e-04,3.6270997655398521e-04
2773,1.3828290709975381e-04,3.6280457316490550e-04
2774,1.3822718374576293e-04,3.6289914258104015e-04
2775,1.3817149969462994e-04,3.6299368481159896e-04
2776,1.3811585490182261e-04,3.6308819986574723e-04
2777,1.3806024932289817e-04,3.6318268775265992e-04
2778,1.3800468291346238e-04,3.6327714848145257e-04
2779,1.3794915562918589e-04,3.6337158206128624e-04
2780,1.3789366742579566e-04,3.6346598850126933e-04
2781,1.3783821825911471e-04,3.6356036781062150e-04
2782,1.3778280808500270e-04,3.6365471999840810e-04
2783,1.3772743685937184e-04,3.6374904507377204e-04
2784,1.3767210453825363e-04,3.6384334304585120e-04
2785,1.3761681107765653e-04,3.6393761392377797e-04
2786,1.3756155643374933e-04,3.6403185771665205e-04
2787,1.3750634056270290e-04,3.6412607443362305e-04
2788,1.3745116342076709e-04,3.6422026408371980e-04
2789,1.3739602496422556e-04,3.6431442667608414e-04
2790,1.3734092514950801e-04,3.6440856221981013e-04
2791,1.3728586393301647e-04,3.6450267072396476e-04
2792,1.3723084127126593e-04,3.6459675219771949e-04
2793,1.3717585712082894e-04,3.6469080665006020e-04
2794,1.3712091143830432e-04,3.6478483409016434e-04
2795,1.3706600418042741e-04,3.6487883452704210e-04
2796,1.3701113530393394e-04,3.6497280796975661e-04
2797,1.3695630476562765e-04,3.6506675442735754e-04
2798,1.3690151252240183e-04,3.6516067390897719e-04
2799,1.3684675853119923e-04,3.6525456642367231e-04
2800,1.3679204274903120e-04,3.6534843198039637e-04
2801,1.3673736513294366e-04,3.6544227058829808e-04
2802,1.3668272564008684e-04,3.6553608225637539e-04
2803,1.3662812422763211e-04,3.6562986699368606e-04
2804,1.3657356085283073e-04,3.6572362480917942e-04
2805,1.3651903547303712e-04,3.6581735571202109e-04
2806,1.3646454804558441e-04,3.6591105971116040e-04
2807,1.3641009852793332e-04,3.6600473681560355e-04
2808,1.3635568687757758e-04,3.6609838703441925e-04
2809,1.3630131305205861e-04,3.6619201037655378e-04
2810,1.3624697700903869e-04,3.6628560685105806e-04
2811,1.3619267870616463e-04,3.6637917646688907e-04
2812,1.3613841810120164e-04,3.6647271923313541e-04
2813,1.3608419515193576e-04,3.6656623515873431e-04
2814,1.3603000981626736e-04,3.6665972425266367e-04
2815,1.3597586205209920e-04,3.6675318652389446e-04
2816,1.3592175181740605e-04,3.6684662198146697e-04
2817,1.3586767907027632e-04,3.6694003063432229e-04
2818,1.3581364376878162e-04,3.6703341249141099e-04
2819,1.3575964587110031e-04,3.6712676756173754e-04
2820,1.3570568533548377e-04,3.6722009585428222e-04
2821,1.3565176212018966e-04,3.6731339737787515e-04
2822,1.3559787618358914e-04,3.6740667214163773e-04
2823,1.3554402748409221e-04,3.6749992015441319e-04
2824,1.3549021598015902e-04,3.6759314142519224e-04
2825,1.3543644163032149e-04,3.6768633596287318e-04
2826,1.3538270439317332e-04,3.6777950377643478e-04
2827,1.3532900422735353e-04,3.6787264487473477e-04
2828,1.3527534109158103e-04,3.6796575926684427e-04
2829,1.3522171494463061e-04,3.6805884696154614e-04
2830,1.3516812574530373e-04,3.6815190796785503e-04
2831,1.3511457345250110e-04,3.6824494229453590e-04
2832,1.3506105802517073e-04,3.6833794995066115e-04
2833,1.3500757942232591e-04,3.6843093094508480e-04
2834,1.3495413760299699e-04,3.6852388528667556e-04
2835,1.3490073252635278e-04,3.6861681298436028e-04
2836,1.3484736415153350e-04,3.6870971404698771e-04
2837,1.3479403243779552e-04,3.6880258848349381e-04
2838,1.3474073734443071e-04,3.6889543630276914e-04
2839,1.3468747883080406e-04,3.6898825751365498e-04
2840,1.3463425685631894e-04,3.6908105212505270e-04
2841,1.3458107138045644e-04,3.6917382014579235e-04
2842,1.3452792236275023e-04,3.6926656158477010e-04
2843,1.3447480976277779e-04,3.6935927645083758e-04
2844,1.3442173354019150e-04,3.6945196475287744e-04
2845,1.3436869365470065e-04,3.6954462649968641e-04
2846,1.3431569006606170e-04,3.6963726170015024e-04
2847,1.3426272273410226e-04,3.6972987036311590e-04
2848,1.3420979161868915e-04,3.6982245249742030e-04
2849,1.3415689667976621e-04,3.6991500811185679e-04
2850,1.3410403787732380e-04,3.7000753721535943e-04
2851,1.3405121517139797e-04,3.7010003981659885e-04
2852,1.3399842852212685e-04,3.7019251592451913e-04
2853,1.3394567788962777e-04,3.7028496554794902e-04
2854,1.3389296323417199e-04,3.7037738869560616e-04
2855,1.3384028451601007e-04,3.7046978537638877e-04
2856,1.3378764169547699e-04,3.7056215559905643e-04
2857,1.3373503473296187e-04,3.7065449937236273e-04
2858,1.3368246358891887e-04,3.7074681670521168e-04
2859,1.3362992822386500e-04,3.7083910760631842e-04
2860,1.3357742859834053e-04,3.7093137208450298e-04
2861,1.3352496467296964e-04,3.7102361014852730e-04
2862,1.3347253640843027e-04,3.7111582180718116e-04
2863,1.3342014376543462e-04,3.7120800706923749e-04
2864,1.3336778670479461e-04,3.7130016594343751e-04
2865,1.3331546518733311e-04,3.7139229843863504e-04
2866,1.3326317917395616e-04,3.7148440456355984e-04
2867,1.3321092862560375e-04,3.7157648432687514e-04
2868,1.3315871350329380e-04,3.7166853773742037e-04
2869,1.3310653376809951e-04,3.7176056480397199e-04
2870,1.3305438938114228e-04,3.7185256553517798e-04
2871,1.3300228030356547e-04,3.7194453993989718e-04
2872,1.3295020649662967e-04,3.7203648802674116e-04
2873,1.3289816792162338e-04,3.7212840980455563e-04
2874,1.3284616453985838e-04,3.7222030528196934e-04
2875,1.3279419631276798e-04,3.7231217446777006e-04
2876,1.3274226320177232e-04,3.7240401737064063e-04
2877,1.3269036516839160e-04,3.7249583399932829e-04
2878,1.3263850217418020e-04,3.7258762436258427e-04
2879,1.3258667418076473e-04,3.7267938846901141e-04
2880,1.3253488114981380e-04,3.7277112632733242e-04
2881,1.3248312304302954e-04,3.7286283794635424e-04
2882,1.3243139982220897e-04,3.7295452333466141e-04
2883,1.3237971144919043e-04,3.7304618250100523e-04
2884,1.3232805788584683e-04,3.7313781545400245e-04
2885,1.3227643909413024e-04,3.7322942220243272e-04
2886,1.3222485503603111e-04,3.7332100275481214e-04
2887,1.3217330567359947e-04,3.7341255712002025e-04
2888,1.3212179096894292e-04,3.7350408530657288e-04
2889,1.3207031088421315e-04,3.7359558732326587e-04
2890,1.3201886538162440e-04,3.7368706317862156e-04
2891,1.3196745442342698e-04,3.7377851288136516e-04
2892,1.3191607797196814e-04,3.7386993644015625e-04
2893,1.3186473598960342e-04,3.7396133386363793e-04
2894,1.3181342843875292e-04,3.7405270516045882e-04
2895,1.3176215528189718e-04,3.7414405033920251e-04
2896,1.3171091648155950e-04,3.7423536940859388e-04
2897,1.3165971200034953e-04,3.7432666237717852e-04
2898,1.3160854180088605e-04,3.7441792925365194e-04
2899,1.3155740584585394e-04,3.7450917004659738e-04
2900,1.3150630409801604e-04,3.7460038476462104e-04
2901,1.3145523652015250e-04,3.7469157341646071e-04
2902,1.3140420307510697e-04,3.7478273601060678e-04
2903,1.3135320372581875e-04,3.7487387255567454e-04
2904,1.3130223843517042e-04,3.7496498306024772e-04
2905,1.3125130716623985e-04,3.7505606753303344e-04
2906,1.3120040988205155e-04,3.7514712598251743e-04
2907,1.3114954654571751e-04,3.7523815841735591e-04
2908,1.3109871712038647e-04,3.7532916484608891e-04
2909,1.3104792156932307e-04,3.7542014527729769e-04
2910,1.3099715985573262e-04,3.7551109971961454e-04
2911,1.3094643194297922e-04,3.7560202818162793e-04
2912,1.3089573779439596e-04,3.7569293067181225e-04
2913,1.3084507737344572e-04,3.7578380719881140e-04
2914,1.3079445064357483e-04,3.7587465777108890e-04
2915,1.3074385756830755e-04,3.7596548239737316e-04
2916,1.3069329811124343e-04,3.7605628108608685e-04
2917,1.3064277223598250e-04,3.7614705384580885e-04
2918,1.3059227990622487e-04,3.7623780068511930e-04
2919,1.3054182108569184e-04,3.7632852161249370e-04
2920,1.3049139573816275e-04,3.7641921663654260e-04
2921,1.3044100382748414e-04,3.7650988576574024e-04
2922,1.3039064531751956e-04,3.7660052900866136e-04
2923,1.3034032017222256e-04,3.7669114637378485e-04
2924,1.3029002835558139e-04,3.7678173786969197e-04
2925,1.3023976983160120e-04,3.7687230350484451e-04
2926,1.3018954456440598e-04,3.7696284328773614e-04
2927,1.3013935251811586e-04,3.7705335722703313e-04
2928,1.3008919365690592e-04,3.7714384533108132e-04
2929,1.3003906794505587e-04,3.7723430760841351e-04
2930,1.2998897534680515e-04,3.7732474406754863e-04
2931,1.2993891582652092e-04,3.7741515471698313e-04
2932,1.2988888934858801e-04,3.7750553956521606e-04
2933,1.2983889587744359e-04,3.7759589862069044e-04
2934,1.2978893537758226e-04,3.7768623189192929e-04
2935,1.2973900781354389e-04,3.7777653938735159e-04
2936,1.2968911314989006e-04,3.7786682111552511e-04
2937,1.2963925135129912e-04,3.7795707708487787e-04
2938,1.2958942238243534e-04,3.7804730730387349e-04
2939,1.2953962620805237e-04,3.7813751178094115e-04
2940,1.2948986279292282e-04,3.7822769052454734e-04
2941,1.2944013210187136e-04,3.7831784354317425e-04
2942,1.2939043409982272e-04,3.7840797084529325e-04
2943,1.2934076875168994e-04,3.7849807243932077e-04
2944,1.2929113602244916e-04,3.7858814833366730e-04
2945,1.2924153587714866e-04,3.7867819853679781e-04
2946,1.2919196828087190e-04,3.7876822305715671e-04
2947,1.2914243319873570e-04,3.7885822190320472e-04
2948,1.2909293059594601e-04,3.7894819508328215e-04
2949,1.2904346043770201e-04,3.7903814260587356e-04
2950,1.2899402268930210e-04,3.7912806447937828e-04
2951,1.2894461731605987e-04,3.7921796071222012e-04
2952,1.2889524428336883e-04,3.7930783131279367e-04
2953,1.2884590355664396e-04,3.7939767628951946e-04
2954,1.2879659510133795e-04,3.7948749565080574e-04
2955,1.2874731888301769e-04,3.7957728940500281e-04
2956,1.2869807486718882e-04,3.7966705756059619e-04
2957,1.2864886301952897e-04,3.7975680012593098e-04
2958,1.2859968330566793e-04,3.7984651710935532e-04
2959,1.2855053569132074e-04,3.7993620851930923e-04
2960,1.2850142014226632e-04,3.8002587436408643e-04
2961,1.2845233662428938e-04,3.8011551465219151e-04
2962,1.2840328510327177e-04,3.8020512939190767e-04
2963,1.2835426554509648e-04,3.8029471859159908e-04
2964,1.2830527791573835e-04,3.8038428225968654e-04
2965,1.2825632218116192e-04,3.8047382040448218e-04
2966,1.2820739830745313e-04,3.8056333303438359e-04
2967,1.2815850626067809e-04,3.8065282015765223e-04
2968,1.2810964600699665e-04,3.8074228178278850e-04
2969,1.2806081751258317e-04,3.8083171791796183e-04
2970,1.2801202074366728e-04,3.8092112857160420e-04
2971,1.2796325566656863e-04,3.8101051375211966e-04
2972,1.2791452224758480e-04,3.8109987346768900e-04
2973,1.2786582045309683e-04,3.8118920772671526e-04
2974,1.2781715024953963e-04,3.8127851653756460e-04
2975,1.2776851160337970e-04,3.8136779990852242e-04
2976,1.2771990448111846e-04,3.8145705784787805e-04
2977,1.2767132884935206e-04,3.8154629036401405e-04
2978,1.2762278467465870e-04,3.8163549746518598e-04
2979,1.2757427192373517e-04,3.8172467915968190e-04
2980,1.2752579056322789e-04,3.8181383545581938e-04
2981,1.2747734055993081e-04,3.8190296636192141e-04
2982,1.2742892188064898e-04,3.8199207188629352e-04
2983,1.2738053449217951e-04,3.8208115203714106e-04
2984,1.2733217836143724e-04,3.8217020682287483e-04
2985,1.2728385345537479e-04,3.8225923625171603e-04
2986,1.2723555974093100e-04,3.8234824033190831e-04
2987,1.2718729718514426e-04,3.8243721907175445e-04
2988,1.2713906575513535e-04,3.8252617247954757e-04
2989,1.2709086541795288e-04,3.8261510056355238e-04
2990,1.2704269614081742e-04,3.8270400333201672e-04
2991,1.2699455789087638e-04,3.8279288079318672e-04
2992,1.2694645063545185e-04,3.8288173295530350e-04
2993,1.2689837434179898e-04,3.8297055982667054e-04
2994,1.2685032897727670e-04,3.8305936141555335e-04
2995,1.2680231450928312e-04,3.8314813773012319e-04
2996,1.2675433090523634e-04,3.8323688877866781e-04
2997,1.2670637813264572e-04,3.8332561456944460e-04
2998,1.2665845615900345e-04,3.8341431511062216e-04
2999,1.2661056495191420e-04,3.8350299041045854e-04
3000,1.2656270447897029e-04,3.8359164047718444e-04
3001,1.2651487470783949e-04,3.8368026531905184e-04
3002,1.2646707560624163e-04,3.8376886494426019e-04
3003,1.2641930714190700e-04,3.8385743936095683e-04
3004,1.2637156928264033e-04,3.8394598857745613e-04
3005,1.2632386199629527e-04,3.8403451260188119e-04
3006,1.2627618525072333e-04,3.8412301144251414e-04
3007,1.2622853901388082e-04,3.8421148510750893e-04
3008,1.2618092325373991e-04,3.8429993360505091e-04
3009,1.2613333793830682e-04,3.8438835694330802e-04
3010,1.2608578303564461e-04,3.8447675513058233e-04
3011,1.2603825851387193e-04,3.8456512817495157e-04
3012,1.2599076434112932e-04,3.8465347608458971e-04
3013,1.2594330048561393e-04,3.8474179886779816e-04
3014,1.2589586691555345e-04,3.8483009653263140e-04
3015,1.2584846359925042e-04,3.8491836908726286e-04
3016,1.2580109050502447e-04,3.8500661653995393e-04
3017,1.2575374760122844e-04,3.8509483889871086e-04
3018,1.2570643485629695e-04,3.8518303617180935e-04
3019,1.2565915223867758e-04,3.8527120836746246e-04
3020,1.2561189971686527e-04,3.8535935549367155e-04
3021,1.2556467725942220e-04,3.8544747755865947e-04
3022,1.2551748483492051e-04,3.8553557457054555e-04
3023,1.2547032241199335e-04,3.8562364653751849e-04
3024,1.2542318995931721e-04,3.8571169346762383e-04
3025,1.2537608744560727e-04,3.8579971536913560e-04
3026,1.2532901483962430e-04,3.8588771225006764e-04
3027,1.2528197211018533e-04,3.8597568411858295e-04
3028,1.2523495922611396e-04,3.8606363098278151e-04
3029,1.2518797615630641e-04,3.8615155285077346e-04
3030,1.2514102286970616e-04,3.8623944973079040e-04
3031,1.2509409933528624e-04,3.8632732163075979e-04
3032,1.2504720552204617e-04,3.8641516855889469e-04
3033,1.2500034139906833e-04,3.8650299052333116e-04
3034,1.2495350693543991e-04,3.8659078753207950e-04
3035,1.2490670210031757e-04,3.8667855959331483e-04
3036,1.2485992686287633e-04,3.8676630671507036e-04
3037,1.2481318119237633e-04,3.8685402890544136e-04
3038,1.2476646505804411e-04,3.8694172617255679e-04
3039,1.2471977842924258e-04,3.8702939852452420e-04
3040,1.2467312127528211e-04,3.8711704596926434e-04
3041,1.2462649356560787e-04,3.8720466851499639e-04
3042,1.2457989526962250e-04,3.8729226616968180e-04
3043,1.2453332635683546e-04,3.8737983894157905e-04
3044,1.2448678679675832e-04,3.8746738683860624e-04
3045,1.2444027655895463e-04,3.8755490986881291e-04
3046,1.2439379561305627e-04,3.8764240804032082e-04
3047,1.2434734392868744e-04,3.8772988136111036e-04
3048,1.2430092147555692e-04,3.8781732983929313e-04
3049,1.2425452822338495e-04,3.8790475348290834e-04
3050,1.2420816414195269e-04,3.8799215229994748e-04
3051,1.2416182920108967e-04,3.8807952629851323e-04
3052,1.2411552337063359e-04,3.8816687548661952e-04
3053,1.2406924662049606e-04,3.8825419987224559e-04
3054,1.2402299892061238e-04,3.8834149946342478e-04
3055,1.2397678024097148e-04,3.8842877426827527e-04
3056,1.2393059055159112e-04,3.8851602429475370e-04
3057,1.2388442982252918e-04,3.8860324955086858e-04
3058,1.2383829802390607e-04,3.8869045004468822e-04
3059,1.2379219512584865e-04,3.8877762578411694e-04
3060,1.2374612109855663e-04,3.8886477677730876e-04
3061,1.2370007591226118e-04,3.8895190303208158e-04
3062,1.2365405953721672e-04,3.8903900455657255e-04
3063,1.2360807194375956e-04,3.8912608135877497e-04
3064,1.2356211310219671e-04,3.8921313344663245e-04
3065,1.2351618298295802e-04,3.8930016082810558e-04
3066,1.2347028155645985e-04,3.8938716351125580e-04
3067,1.2342440879315760e-04,3.8947414150401202e-04
3068,1.2337856466358260e-04,3.8956109481437740e-04
3069,1.2333274913828090e-04,3.8964802345030131e-04
3070,1.2328696218783989e-04,3.8973492741977708e-04
3071,1.2324120378289985e-04,3.8982180673080243e-04
3072,1.2319547389412800e-04,3.8990866139117968e-04
3073,1.2314977249224511e-04,3.8999549140908700e-04
3074,1.2310409954799121e-04,3.9008229679236069e-04
3075,1.2305845503216440e-04,3.9016907754896253e-04
3076,1.2301283891559558e-04,3.9025583368689659e-04
3077,1.2296725116916034e-04,3.9034256521399617e-04
3078,1.2292169176376699e-04,3.9042927213834644e-04
3079,1.2287616067035715e-04,3.9051595446775795e-04
3080,1.2283065785993852e-04,3.9060261221028310e-04
3081,1.2278518330353748e-04,3.9068924537374758e-04
3082,1.2273973697221613e-04,3.9077585396611950e-04
3083,1.2269431883709143e-04,3.9086243799535240e-04
3084,1.2264892886930317e-04,3.9094899746930573e-04
3085,1.2260356704004441e-04,3.9103553239594013e-04
3086,1.2255823332055140e-04,3.9112204278322329e-04
3087,1.2251292768208680e-04,3.9120852863893421e-04
3088,1.2246765009593161e-04,3.9129498997108800e-04
3089,1.2242240053346502e-04,3.9138142678751212e-04
3090,1.2237717896604021e-04,3.9146783909621704e-04
3091,1.2233198536510726e-04,3.9155422690499231e-04
3092,1.2228681970211311e-04,3.9164059022177842e-04
3093,1.2224168194855403e-04,3.9172692905443664e-04
3094,1.2219657207598376e-04,3.9181324341086728e-04
3095,1.2215149005595575e-04,3.9189953329901462e-04
3096,1.2210643586011151e-04,3.9198579872664301e-04
3097,1.2206140946009325e-04,3.9207203970167964e-04
3098,1.2201641082758210e-04,3.9215825623201768e-04
3099,1.2197143993434778e-04,3.9224444832548170e-04
3100,1.2192649675209977e-04,3.9233061599003283e-04
3101,1.2188158125272231e-04,3.9241675923348113e-04
3102,1.2183669340798362e-04,3.9250287806354340e-04
3103,1.2179183318983578e-04,3.9258897248830611e-04
3104,1.2174700057015051e-04,3.9267504251546797e-04
3105,1.2170219552092282e-04,3.9276108815299054e-04
3106,1.2165741801413237e-04,3.9284710940858326e-04
3107,1.2161266802181466e-04,3.9293310629023555e-04
3108,1.2156794551606859e-04,3.9301907880563339e-04
3109,1.2152325046898490e-04,3.9310502696272788e-04
3110,1.2147858285271107e-04,3.9319095076927258e-04
3111,1.2143394263945503e-04,3.9327685023315533e-04
3112,1.2138932980142097e-04,3.9336272536224333e-04
3113,1.2134474431089162e-04,3.9344857616421239e-04
3114,1.2130018614015665e-04,3.9353440264691447e-04
3115,1.2125565526155177e-04,3.9362020481829385e-04
3116,1.2121115164745729e-04,3.9370598268605330e-04
3117,1.2116667527028705e-04,3.9379173625800324e-04
3118,1.2112222610248099e-04,3.9387746554201065e-04
3119,1.2107780411656499e-04,3.9396317054579254e-04
3120,1.2103340928500770e-04,3.9404885127720360e-04
3121,1.2098904158041865e-04,3.9413450774400144e-04
3122,1.2094470097536972e-04,3.9422013995397433e-04
3123,1.2090038744251313e-04,3.9430574791494901e-04
3124,1.2085610095448655e-04,3.9439133163471861e-04
3125,1.2081184148405395e-04,3.9447689112095832e-04
3126,1.2076760900393836e-04,3.9456242638159864e-04
3127,1.2072340348690115e-04,3.9464793742430510e-04
3128,1.2067922490580146e-04,3.9473342425683949e-04
3129,1.2063507323346771e-04,3.9481888688704017e-04
3130,1.2059094844280577e-04,3.9490432532260264e-04
3131,1.2054685050673902e-04,3.9498973957136004e-04
3132,1.2050277939824766e-04,3.9507512964098625e-04
3133,1.2045873509031315e-04,3.9516049553935876e-04
3134,1.2041471755599627e-04,3.9524583727401598e-04
3135,1.2037072676836287e-04,3.9533115485294022e-04
3136,1.2032676270053230e-04,3.9541644828372741e-04
3137,1.2028282532563959e-04,3.9550171757416007e-04
3138,1.2023891461687956e-04,3.9558696273193754e-04
3139,1.2019503054748401e-04,3.9567218376485838e-04
3140,1.2015117309066883e-04,3.9575738068065177e-04
3141,1.2010734221977533e-04,3.9584255348693465e-04
3142,1.2006353790811100e-04,3.9592770219157948e-04
3143,1.2001976012902930e-04,3.9601282680215468e-04
3144,1.1997600885596287e-04,3.9609792732649553e-04
3145,1.1993228406229875e-04,3.9618300377232808e-04
3146,1.1988858572156549e-04,3.9626805614725110e-04
3147,1.1984491380722465e-04,3.9635308445904838e-04
3148,1.1980126829284469e-04,3.9643808871542822e-04
3149,1.1975764915199281e-04,3.9652306892398785e-04
3150,1.1971405635828731e-04,3.9660802509255228e-04
3151,1.1967048988538964e-04,3.9669295722878379e-04
3152,1.1962694970696476e-04,3.9677786534033521e-04
3153,1.1958343579673335e-04,3.9686274943485369e-04
3154,1.1953994812847320e-04,3.9694760952016094e-04
3155,1.1949648667595387e-04,3.9703244560379363e-04
3156,1.1945305141301485e-04,3.9711725769349924e-04
3157,1.1940964231351341e-04,3.9720204579697920e-04
3158,1.1936625935133073e-04,3.9728680992183354e-04
3159,1.1932290250042619e-04,3.9737155007575582e-04
3160,1.1927957173473503e-04,3.9745626626639210e-04
3161,1.1923626702828164e-04,3.9754095850152055e-04
3162,1.1919298835510969e-04,3.9762562678862293e-04
3163,1.1914973568924686e-04,3.9771027113543383e-04
3164,1.1910650900484421e-04,3.9779489154960138e-04
3165,1.1906330827602916e-04,3.9787948803879109e-04
3166,1.1902013347696190e-04,3.9796406061062860e-04
3167,1.1897698458186087e-04,3.9804860927271878e-04
3168,1.1893386156498657e-04,3.9813313403275739e-04
3169,1.1889076440057532e-04,3.9821763489836226e-04
3170,1.1884769306298810e-04,3.9830211187716390e-04
3171,1.1880464752654349e-04,3.9838656497676424e-04
3172,1.1876162776562893e-04,3.9847099420486736e-04
3173,1.1871863375465016e-04,3.9855539956891342e-04
3174,1.1867566546807645e-04,3.9863978107672115e-04
3175,1.1863272288038890e-04,3.9872413873581259e-04
3176,1.1858980596608907e-04,3.9880847255379417e-04
3177,1.1854691469975299e-04,3.9889278253827959e-04
3178,1.1850404905594499e-04,3.9897706869689259e-04
3179,1.1846120900929489e-04,3.9906133103721059e-04
3180,1.1841839453444886e-04,3.9914556956687636e-04
3181,1.1837560560610444e-04,3.9922978429340699e-04
3182,1.1833284219898558e-04,3.9931397522450509e-04
3183,1.1829010428783570e-04,3.9939814236766418e-04
3184,1.1824739184746080e-04,3.9948228573047980e-04
3185,1.1820470485265519e-04,3.9956640532059031e-04
3186,1.1816204327830944e-04,3.9965050114552128e-04
3187,1.1811940709929852e-04,3.9973457321281381e-04
3188,1.1807679629052379e-04,3.9981862153016449e-04
3189,1.1803421082697585e-04,3.9990264610504115e-04
3190,1.1799165068363202e-04,3.9998664694506188e-04
3191,1.1794911583551350e-04,4.0007062405771830e-04
3192,1.1790660625766510e-04,4.0015457745068683e-04
3193,1.1786412192520608e-04,4.0023850713138932e-04
3194,1.1782166281323165e-04,4.0032241310745796e-04
3195,1.1777922889691356e-04,4.0040629538643939e-04
3196,1.1773682015143070e-04,4.0049015397588937e-04
3197,1.1769443655201574e-04,4.0057398888329745e-04
3198,1.1765207807392119e-04,4.0065780011624660e-04
3199,1.1760974469242500e-04,4.0074158768224985e-04
3200,1.1756743638285550e-04,4.0082535158893120e-04
3201,1.1752515312056833e-04,4.0090909184371164e-04
3202,1.1748289488094933e-04,4.0099280845414312e-04
3203,1.1744066163941582e-04,4.0107650142771634e-04
3204,1.1739845337140649e-04,4.0116017077203932e-04
3205,1.1735627005244383e-04,4.0124381649459992e-04
3206,1.1731411165799689e-04,4.0132743860285937e-04
3207,1.1727197816364699e-04,4.0141103710441596e-04
3208,1.1722986954497446e-04,4.0149461200670206e-04
3209,1.1718778577757234e-04,4.0157816331727738e-04
3210,1.1714572683709622e-04,4.0166169104363062e-04
3211,1.1710369269925883e-04,4.0174519519319723e-04
3212,1.1706168333972599e-04,4.0182867577357373e-04
3213,1.1701969873423413e-04,4.0191213279218771e-04
3214,1.1697773885861219e-04,4.0199556625657401e-04
3215,1.1693580368863323e-04,4.0207897617425064e-04
3216,1.1689389320013426e-04,4.0216236255256898e-04
3217,1.1685200736899418e-04,4.0224572539906652e-04
3218,1.1681014617112874e-04,4.0232906472125281e-04
3219,1.1676830958244798e-04,4.0241238052659845e-04
3220,1.1672649757893360e-04,4.0249567282254974e-04
3221,1.1668471013658124e-04,4.0257894161660701e-04
3222,1.1664294723145042e-04,4.0266218691617359e-04
3223,1.1660120883955291e-04,4.0274540872885109e-04
3224,1.1655949493701568e-04,4.0282860706187932e-04
3225,1.1651780549995784e-04,4.0291178192287664e-04
3226,1.1647614050453154e-04,4.0299493331925814e-04
3227,1.1643449992694913e-04,4.0307806125846159e-04
3228,1.1639288374339452e-04,4.0316116574794529e-04
3229,1.1635129193014123e-04,4.0324424679517249e-04
3230,1.1630972446347326e-04,4.0332730440749507e-04
3231,1.1626818131971073e-04,4.0341033859244313e-04
3232,1.1622666247516889e-04,4.0349334935742233e-04
3233,1.1618516790626949e-04,4.0357633670988046e-04
3234,1.1614369758939405e-04,4.0365930065714892e-04
3235,1.1610225150097365e-04,4.0374224120674822e-04
3236,1.1606082961750681e-04,4.0382515836613468e-04
3237,1.1601943191546673e-04,4.0390805214258888e-04
3238,1.1597805837141811e-04,4.0399092254360381e-04
3239,1.1593670896188697e-04,4.0407376957661740e-04
3240,1.1589538366349601e-04,4.0415659324903190e-04
